source,timestamp,total_records,scraper_version,name,address,latitude,longitude,category,phone,website,rating,features,scraped_at
OpenStreetMapScraper,,,,Lifecare Hospital,400017,19.0466757,72.8574979,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr. Dipak Desai's Ear Nose and Throat Hospital,400077,19.0824839,72.9049838,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Prarushi Healthcare Pvt Ltd / Kusumesh Chandra Maternity Hospital,400024,19.0626503,72.881615,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Kalina Hospital,400029,19.078004,72.86302,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Matoshri Ramabai Ambedkar Maternity Hospital,400071,19.056203,72.894763,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,V.N. Desai hospital,400055,19.078779,72.844864,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sant Muktabai Hospital,400086,19.0984853,72.904147,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,L.T.Muncipal Medical College and Sion Hospital,400022,19.0369195,72.8582046,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Matoshree Ramabai Maternity BMC Hospital,400086,19.0960915,72.9103804,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,MM Munshi Hospital,400050,19.0569358,72.8341075,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr. Ashfaque Shah's City Hospital,400043,19.0605847,72.9169906,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dadasaheb Gaikwad BMC Hospital,400075,19.076394,72.91527,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Chandra Maternity Hospital,400071,19.042245,72.894166,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sona Maternity and Surgical Nursing Home,400075,19.07815,72.916753,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Subhash Hospital,400070,19.0826988,72.8816976,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Lions Club Medical Centre General Hospital,400070,19.0615419,72.8725536,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Buddh Colony BMC Hospital,400070,19.0797861,72.8827185,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Kohinoor Hospital,400050,19.064667,72.835138,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Kankal Hospital Child Specialist,400089,19.068348,72.901948,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sapna Maternity and General Hospital,400072,19.1026186,72.8934892,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr. Chhajed Surgerical & Maternity Hospital,400072,19.1023801,72.8914583,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sai Hospital,400071,19.054452,72.891364,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Muskaan Hospital,400070,19.078367,72.880408,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Pasaydan Hospital and Trust,400084,19.0929208,72.9038731,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Amarnath Multidisciplinary Children's Hospital,400071,19.0492423,72.9060511,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Habib Hospital,400070,19.078247,72.880101,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shiv Hospital,400074,19.0411897,72.8940869,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,RCF Hospital,400074,19.040567,72.897252,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Uma Hospital,400072,19.094566,72.8870507,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Alphine Life Solutions General Hospital,400051,19.072612,72.871065,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Mangal Multispeciality Hospital,400054,19.0834657,72.8395008,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr. Wagh Maternity Hospital,400057,19.101669,72.848999,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Santrupti Hospital,400022,19.053227,72.876813,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sunridges Speciality Hospital,400056,19.103219,72.834862,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Masoom Child Hospital,400070,19.0818439,72.8821058,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Zen Multi Speciality Hospital,400071,19.0559349,72.8969651,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shrimati Diwaliben Mohanlal Mehta Maa Sarvasadharan Rugnalay Hospital,400071,19.0619918,72.8967193,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Chandra Hospital,400074,19.0413817,72.8947434,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shree Hospital,400071,19.0605329,72.9000956,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Prathamesh Hospital,400022,19.052772,72.87496,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Central Hospital & Child Care Centre,400072,19.1002971,72.8829976,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Apex Multi Speciality Hospital,400072,19.0994867,72.8916481,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Mohili Village Municipal Hospital,400072,19.097922,72.892138,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shashikant Hospital,400088,19.061966,72.901475,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Gorai Naka Nalasopara Zoya Hospital,400028,19.012455,72.835058,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Ashvini Nursing Home,400014,19.0146087,72.8424841,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Janani Hospital,400017,19.040411,72.854633,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Laxmi Niwas General Hospital,400012,19.008175,72.835476,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Resham Hospital,400017,19.0456326,72.8596339,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,New Ratna Hospital,400016,19.0358599,72.8386025,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Punamiya Hospital,400028,19.012145,72.833644,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,BMC Hospital,400025,19.015443,72.8261774,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Mahim Police Hospital,400016,19.047153,72.84134,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Welkarwadi BMC Hospital,400016,19.03978,72.840027,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Raj Ratan Hospital,400016,19.0363379,72.8400357,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sion Hospital,400022,19.0363806,72.8598664,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Lelavati Hospital,400017,19.04033,72.8553219,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Aayush Hospital,400017,19.040315,72.854812,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Lifecare Hospital,400017,19.0479325,72.857919,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sapna Health Care Centre Pvt Ltd,400086,19.0846423,72.8836535,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shantiniketan Hospital,400086,19.0952772,72.9137056,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dalvi Nursing Home,400022,19.0526857,72.8732117,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Naigaon Municipal Maternity Home,400014,19.0115774,72.8460141,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Surya Hospital,400054,19.0899538,72.8376684,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Babasaheb Gawde Hospital,400057,19.0997223,72.8463493,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Bhabha Hospital,400070,19.0708455,72.878112,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Thyrocare Aarogyam Center - Dadar West,400028,19.0207825,72.8419304,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Satvic Hospital,"Shubham Flora, Ramakrishna Chemburkar Marg, mumbai, 400071",19.0519425,72.894684,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Fauziya hospital,,19.0627787,72.8731767,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,bhabha hospital,,19.0708724,72.8781127,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Alphine life solutions general hospital,,19.072649,72.8710522,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dalvi nursing home,,19.0527267,72.8732182,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Prathamesh hospital,,19.0528,72.8749595,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Brihanmumbai mucipality Hospital,,19.0532885,72.8751862,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Santrupti hospital,,19.0532245,72.876812,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dr.Sanjay sonar laparoscopy and scopy centre,,19.0590301,72.8973108,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Amita Patil Nursing Home,,19.0622534,72.8997239,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Chandra maternity Hospital,,19.0422679,72.8941536,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Chandra Hospital,,19.0414049,72.8947448,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shiv Hospital,,19.0412186,72.8940795,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,RCF Hospital,,19.0406126,72.8972639,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Nayak medicare -chembur,,19.0456806,72.9024989,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Inlaska Hospital,,19.0466542,72.8964139,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Noble chemist,,19.0771201,72.9022577,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Agarwal Children's Hospital,,19.0588838,72.8480068,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Parakh Hospital and Research Centre - Ghatkopar,400077,19.0845459,72.907615,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,sanjivani hospital,"2, golibar road, mumbai santacruz, 400055",19.0726487,72.8443905,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Lilavati Hospital and Research Centre,"KC Marg, Mumbai, 400050",19.0509752,72.8291666,hospital,+91226666666,https://www.lilavatihospital.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,"Holy Family Hospital, Mumbai","St. Andrew Road, 400050",19.0555006,72.8271397,hospital,(022 30610555 ),,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Lokmanya Tilak Hospital,"Laxmibai Kelkar Marg, 400022",19.0363581,72.8592143,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Acworth Leper Asylum,,19.020088,72.8587458,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Tata Memorial Cancer Hospital,400001,19.0056387,72.8430619,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Hinduja Clinic,,19.0330728,72.8390982,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Hinduja Hospital,,19.0332293,72.838172,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Aditya Jyot Eye Hospital,"Plot 153, Major R Parameswaran Road, Wadala, Mumbai, 400031",19.0212149,72.8591392,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Karbhari,,19.1032381,72.8469796,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Lalita Girdhar (Hinduja Hospital),Mumbai,19.0319344,72.8396234,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,BPT Hospital,,19.0129567,72.8614735,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Niron Hospital and Research Center,400098,19.0770327,72.8584642,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,S.L. Raheja Hospital,"SL Raheja Hospital Marg, 400016",19.0464144,72.842497,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Brihanmumbai Municipalty Hospital,,19.0532693,72.8751999,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Dharavi Hospital,"60 Feet Road, Mumbai",19.0400173,72.8519607,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Crtiti Care Asia Hospital,"Kirol Road, Off LBS Marg, Patelwadi, Mumbai, 400070",19.0760113,72.8861368,hospital,,https://www.kohinoorhospitals.in/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Maa General Hospital,"Postal Colony, Postal Colony Road, Mumbai, 400071",19.0619828,72.8964972,hospital,+91 22 25220333,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,City Hospital and Reserch Centre,"father peter periera road, mumbai, 400070",19.0810411,72.8819647,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sanjeevni hospital,"Sector - 7, CGS Colony, Sheikh Misari Road, Mumbai, 400037",19.0277958,72.8682934,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,The Vein Center Mumbai,"301-302 Prabath Chambers, Plot No 92, Swami Vivekanand Road, Mumbai, 400052",19.0685659,72.8370266,hospital,+91 8080866266,https://tvcm.in,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shatabdi Hospital,"Waman Tukaram Patil Marg (Ghatkopar Sewri Wadala Road), Mumbai, 400088",19.0495692,72.9111283,hospital,"+912225564069, +912225564070",,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Asian Heart Institute,400051,19.0652503,72.8609116,hospital,,https://www.asianheartinstitute.org/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Nowrosjee Wadia Maternity Hospital,400012,19.0036051,72.8423727,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,K B Bhabha Municipal General Hospital,400050,19.0573835,72.8334479,hospital,+912226422775,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Apollo Spectra Hospital,,19.0472069,72.911156,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,K.J. Somaiya Hospital and Research Centre,,19.0470721,72.8749269,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Municipal TB Hospital,400015,19.006805,72.8523608,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,BARC Hospital,,19.0427727,72.915266,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sushrut Hospital and Research Centre,400071,19.056571,72.8894464,hospital,,https://www.sushruthospital.org/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Shivaji Nagar Muncipal Hospital,431602,19.0629978,72.9190154,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Guru Nanak Hospital,400051,19.0594902,72.8526767,hospital,,https://www.gurunanakhospital.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Ayurseva Hospital,400017,19.0434342,72.8498402,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Women's Hospital,,19.0694023,72.8306534,hospital,,https://www.womenshospital.com/,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,jansava hospital,,19.0795422,72.9215855,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Sarvodaya Hospital,400086,19.0901629,72.9067701,hospital,,,,[],2025-05-24 00:05:40
OpenStreetMapScraper,,,,Rajendra Clinic,400031,19.016482,72.8533452,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Diamond Polyclinic,,19.0536873,72.9010665,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Pushpak Diagnostics,"Shop no. 3, Nisarg Apartments, Besant Road, Vile Parle West, Mumbai, 400056",19.1006543,72.8432872,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Lobo Eye Clinic,,19.0555171,72.9002715,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Bhatti Eye Clinic,400071,19.0495254,72.9176794,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Ascent Clinic,400049,19.089016,72.9069257,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Shiv Polyclinic and Nursing Home,400074,19.0311408,72.8931901,hospital,,shivpolyclinicandnursinghome.com,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Excel Urology Centre,400071,19.0460875,72.9034173,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,L.C.Manek's Polyclinic and Nursing Home,400071,19.0550301,72.8918067,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Asha Polyclinic and Sheetal Nursing Home,400077,19.0796718,72.9078745,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr Smita Mukherjees Eye Clinic,400071,19.0607515,72.8986068,hospital,,https://www.drsmitamukherjee.com/,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Rotunda Nursing Home,400031,19.0170861,72.8573549,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Disha Polyclinic and Nursing Home,400071,19.0610248,72.8996556,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Sumitra Eye Hospital,400071,19.0492503,72.9062028,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Siddhi Nursing Home,400055,19.0806436,72.8477427,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Smruti Nursing Home,400054,19.0819247,72.8383598,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr Khandeparkar's Nursing Home,400014,19.0217715,72.8496136,hospital,,https://khandeparkarsivf.com/,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Prerana Nursing Home,400055,19.0767278,72.8437643,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Ashirvad Clinic(Dr.Vandana Walvekar),400014,19.0207952,72.8474732,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr. Vinod B Joshi Maternity Nursing Home,400086,19.0867651,72.9061371,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,"Upadhyaya Nursing Home, Mumbai",400055,19.0813191,72.8462769,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,"Shanti Nursing Home, Mumbai",400086,19.0898651,72.9083754,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,"Chinmay Nursing Home, Wadala",400037,19.0251684,72.8790922,hospital,,https://chinmay-nursing-home.business.site/,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr. Prakash Doshis Fracture and Orthopaedic Nursing Home,400077,19.0810999,72.9041764,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Furia's Eye Clinic,400086,19.0921451,72.9124483,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dewang Nursing Home Pvt. Ltd.,400077,19.0808704,72.9040141,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr.Pattnaik's Hospital,400050,19.0605207,72.8298524,hospital,,https://a-satya-shiva-medicals-pvt-ltd-enterprise.business.site/,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Aastha Surgical Clinic,400055,19.0813153,72.8450029,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Mahavir Medical Research Centre,400052,19.0739299,72.832831,hospital,,https://www.mmrchospital.com/,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Kamran Nursing Home,400071,19.0608313,72.899732,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,"Mahaveer Nursing Home, Mumbai",400043,19.0849756,72.9047477,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,"CGHS Dispensary No.7, Wadala",400031,19.0169547,72.8566584,hospital,,http://nb.bsf.gov.in/CGHS%20DIspenseries.pdf,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Gopi Nursing Home,400052,19.0704659,72.8370957,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Shakuntal- Chitra Nursing Home,400051,19.0603357,72.843818,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Vasudev Eye Clinic,400057,19.0987192,72.8457445,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Comfort Clinic Nursing Home,400025,19.0377843,72.8423795,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Varun Cardiac Clinic,400022,19.0824053,72.9050481,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,West Lake Speciality Clinic,400050,19.0564987,72.8389303,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Fayth Clinic,400025,19.0189574,72.8328283,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Jyoti Nursing Home,400037,19.0259643,72.8643657,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Nagvekar Eye Clinic,400054,19.0800017,72.8376727,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Mehta Eye Clinic Pvt Ltd,400077,19.0810124,72.9024477,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Kedia Nursing Home,400086,19.0885838,72.9051957,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Parekh Eye Clinic and Child Clinic,400077,19.0845421,72.9076847,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Kamdar Nursing Home and Polyclinic Pvt. Ltd.,"Tilak Road, Mumbai, 400077",19.0804205,72.9060399,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Sharada Nursing Home.,400070,19.0812912,72.8802846,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Sanghavi Eye Clinic,400086,19.0853102,72.9036681,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr.Patrawala's Kalpana Nursing Home,400022,19.0523354,72.8686554,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,"Kumar Clinic, Mumbai",400052,19.0747468,72.8325889,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,CGHS Polyclinic Koliwada,400037,19.0265836,72.8609198,hospital,,http://nb.bsf.gov.in/CGHS%20DIspenseries.pdf,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dnyan Geeta Nursing Home,400028,19.0254254,72.8390001,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Sai Deep Nursing Home,400029,19.0779668,72.8648485,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Aayush Eye Clinic & Aayush Lasik Centre,400071,19.0597513,72.8989649,hospital,,http://www.aayusheye.com/,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Shri Siddhivinayak Nursing Home,400028,19.0171538,72.8309119,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Insight Eye Clinic,400014,19.0221746,72.8499609,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Siddhamrut Clinic,400019,19.0226285,72.8510486,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr V T Shah Diagnostic Centre and Clinic,400019,19.0240181,72.8530844,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,"Ashirwad Nursing Home, Amravati",400022,19.0464437,72.8626116,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Ashvini Nursing and Maternity Home,400028,19.0259934,72.8397095,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr.Patkars Surgical Nursing Home,400028,19.0253012,72.8376254,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Nerkar Surgical Clinic,400028,19.0175906,72.8411237,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,The Ark Clinic,400054,19.0841093,72.8367926,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr. Shetty's Nursing Home,400050,19.0554415,72.8363085,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,North Bombay Clinic Surgical and Maternity Home,400016,19.0303167,72.8421195,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr. Kamdars Nursing Home,400054,19.0893315,72.8386112,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr Shehnaz Shaikh Clinic,400070,19.0825092,72.8846566,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Iyers Polyclinic,400022,19.0385649,72.862173,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Shree Samarth Nursing Home,400014,19.0212229,72.8474218,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,"CGHS Dispensary No.6, Ghatkopar",400088,19.0903544,72.9099532,hospital,,http://nb.bsf.gov.in/CGHS%20DIspenseries.pdf,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr. Mathure's Surgical Clinic,400016,19.0307642,72.8417493,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr Sule's Vaibhav Polyclinic and Siddharth Nursing Home,400086,19.088182,72.9053291,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Dr Mehta Nursing Home,400077,19.0748311,72.9067406,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Shruti Nursing Home,400050,19.0604574,72.8300609,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Shruti Clinic,400056,19.1033175,72.8393072,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Nadkarni Clinic,400016,19.0313246,72.8425553,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Well Care Nursing Home,400070,19.0668794,72.8778599,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Bhargava Nursing Home,400054,19.0795473,72.8352678,hospital,,,,[],2025-05-24 00:05:43
OpenStreetMapScraper,,,,Kiddie Ville Clinic,400050,19.054492,72.8274572,hospital,,,,[],2025-05-24 00:05:43
